"STATEFP","COUNTYFP","TRACTCE","GEOID","NAME","NAMELSAD","MTFCC","FUNCSTAT","ALAND","AWATER","INTPTLAT","INTPTLON","GEOID.1","hhincome"
"17","031","811500","17031811500","8115","Census Tract 8115","G5020","S","2820905","0","+41.9413772","-087.8686457","17031811500",72011
"17","031","081500","17031081500","815","Census Tract 815","G5020","S","284635","11173","+41.8929064","-087.6260787","17031081500",103664
"17","031","081600","17031081600","816","Census Tract 816","G5020","S","128834","3966","+41.8920572","-087.6288708","17031081600",116897
"17","031","081700","17031081700","817","Census Tract 817","G5020","S","359199","12366","+41.8922185","-087.6318316","17031081700",100708
"17","031","081800","17031081800","818","Census Tract 818","G5020","S","701139","44573","+41.8933243","-087.6391895","17031081800",128243
"17","031","081900","17031081900","819","Census Tract 819","G5020","S","137297","0","+41.8979900","-087.6414870","17031081900",158375
"17","031","222800","17031222800","2228","Census Tract 2228","G5020","S","111384","0","+41.9154349","-087.7150953","17031222800",42039
"17","031","050800","17031050800","508","Census Tract 508","G5020","S","162818","0","+41.9450095","-087.6809279","17031050800",116000
"17","031","210100","17031210100","2101","Census Tract 2101","G5020","S","836118","17979","+41.9446571","-087.7005442","17031210100",70234
"17","031","210400","17031210400","2104","Census Tract 2104","G5020","S","421549","0","+41.9357450","-087.7303057","17031210400",51141
"17","031","230700","17031230700","2307","Census Tract 2307","G5020","S","647089","0","+41.9063229","-087.7215397","17031230700",40636
"17","031","230800","17031230800","2308","Census Tract 2308","G5020","S","204403","0","+41.9058396","-087.7149530","17031230800",55365
"17","031","230900","17031230900","2309","Census Tract 2309","G5020","S","451725","0","+41.9066918","-087.7103505","17031230900",43438
"17","031","820502","17031820502","8205.02","Census Tract 8205.02","G5020","S","3645914","0","+41.7538582","-087.8048060","17031820502",52894
"17","031","820901","17031820901","8209.01","Census Tract 8209.01","G5020","S","11561425","0","+41.7628985","-087.7745229","17031820901",54625
"17","031","823200","17031823200","8232","Census Tract 8232","G5020","S","7502430","150853","+41.6772853","-087.7557003","17031823200",68208
"17","031","823304","17031823304","8233.04","Census Tract 8233.04","G5020","S","3557491","0","+41.6814160","-087.7027707","17031823304",49014
"17","031","820700","17031820700","8207","Census Tract 8207","G5020","S","4983928","94151","+41.8170254","-087.7737005","17031820700",59467
"17","031","822602","17031822602","8226.02","Census Tract 8226.02","G5020","S","2478764","0","+41.6991395","-087.7532121","17031822602",62843
"17","031","670500","17031670500","6705","Census Tract 6705","G5020","S","622494","0","+41.7865780","-087.6764044","17031670500",26200
"17","031","820104","17031820104","8201.04","Census Tract 8201.04","G5020","S","3277658","0","+41.7821533","-087.8771020","17031820104",60000
"17","031","580800","17031580800","5808","Census Tract 5808","G5020","S","183294","0","+41.8102197","-087.6866436","17031580800",42946
"17","031","805109","17031805109","8051.09","Census Tract 8051.09","G5020","S","2573294","0","+42.0550733","-087.9760985","17031805109",87889
"17","031","811800","17031811800","8118","Census Tract 8118","G5020","S","3695330","0","+41.9141121","-087.9064379","17031811800",77566
"17","031","380700","17031380700","3807","Census Tract 3807","G5020","S","244481","0","+41.8138060","-087.6237680","17031380700",41250
"17","031","770300","17031770300","7703","Census Tract 7703","G5020","S","14379519","30263","+42.0410986","-088.0063936","17031770300",81938
"17","031","804603","17031804603","8046.03","Census Tract 8046.03","G5020","S","11859098","9786","+42.0543487","-088.0540088","17031804603",64721
"17","031","120100","17031120100","1201","Census Tract 1201","G5020","S","2789745","0","+42.0019817","-087.7750065","17031120100",133622
"17","031","230600","17031230600","2306","Census Tract 2306","G5020","S","1010886","0","+41.9061550","-087.7339986","17031230600",41931
"17","031","242300","17031242300","2423","Census Tract 2423","G5020","S","328316","0","+41.8995065","-087.6796003","17031242300",93980
"17","031","242200","17031242200","2422","Census Tract 2422","G5020","S","326986","0","+41.8995893","-087.6747188","17031242200",113618
"17","031","032100","17031032100","321","Census Tract 321","G5020","S","431028","0","+41.9581538","-087.6530179","17031032100",53013
"17","031","828300","17031828300","8283","Census Tract 8283","G5020","S","11629734","208984","+41.5701733","-087.6117450","17031828300",57449
"17","031","824900","17031824900","8249","Census Tract 8249","G5020","S","5552394","0","+41.6095020","-087.6977125","17031824900",34000
"17","031","827801","17031827801","8278.01","Census Tract 8278.01","G5020","S","2841100","0","+41.6012284","-087.6081612","17031827801",59213
"17","031","801500","17031801500","8015","Census Tract 8015","G5020","S","10119482","104465","+42.1399021","-087.8145971","17031801500",103548
"17","031","806002","17031806002","8060.02","Census Tract 8060.02","G5020","S","2316162","137132","+42.0483177","-087.8666228","17031806002",60682
"17","031","811701","17031811701","8117.01","Census Tract 8117.01","G5020","S","7244519","0","+41.9421286","-087.9029829","17031811701",54691
"17","031","823803","17031823803","8238.03","Census Tract 8238.03","G5020","S","5361945","14181","+41.6988605","-087.8279478","17031823803",66287
"17","031","820800","17031820800","8208","Census Tract 8208","G5020","S","5632375","404692","+41.8072538","-087.7735919","17031820800",71831
"17","031","300800","17031300800","3008","Census Tract 3008","G5020","S","325846","0","+41.8481108","-087.7075818","17031300800",29949
"17","031","060900","17031060900","609","Census Tract 609","G5020","S","499067","404435","+41.9515166","-087.6417784","17031060900",59942
"17","031","061000","17031061000","610","Census Tract 610","G5020","S","172815","0","+41.9492206","-087.6519703","17031061000",116389
"17","031","210700","17031210700","2107","Census Tract 2107","G5020","S","497304","0","+41.9357029","-087.7038401","17031210700",64569
"17","031","817500","17031817500","8175","Census Tract 8175","G5020","S","1888113","0","+41.8802930","-087.8358233","17031817500",32900
"17","031","818300","17031818300","8183","Census Tract 8183","G5020","S","3173556","0","+41.8772716","-087.8987770","17031818300",54597
"17","031","291600","17031291600","2916","Census Tract 2916","G5020","S","220340","0","+41.8576415","-087.6922159","17031291600",47647
"17","031","400400","17031400400","4004","Census Tract 4004","G5020","S","326944","0","+41.7911261","-087.6183211","17031400400",35043
"17","031","816500","17031816500","8165","Census Tract 8165","G5020","S","3487184","0","+41.8962808","-087.8935603","17031816500",40632
"17","031","805701","17031805701","8057.01","Census Tract 8057.01","G5020","S","2755195","0","+42.0029705","-087.8510299","17031805701",113576
"17","031","804803","17031804803","8048.03","Census Tract 8048.03","G5020","S","5658756","40590","+41.9998125","-088.0888747","17031804803",81118
"17","031","191100","17031191100","1911","Census Tract 1911","G5020","S","822433","0","+41.9196293","-087.7509763","17031191100",50666
"17","031","804105","17031804105","8041.05","Census Tract 8041.05","G5020","S","12782810","75900","+42.0777210","-088.0965417","17031804105",123594
"17","031","804705","17031804705","8047.05","Census Tract 8047.05","G5020","S","1910226","46614","+42.0594346","-088.1136271","17031804705",63301
"17","031","803603","17031803603","8036.03","Census Tract 8036.03","G5020","S","10117580","70","+42.1176885","-088.0922951","17031803603",157125
"17","031","820101","17031820101","8201.01","Census Tract 8201.01","G5020","S","6970935","48267","+41.7761897","-087.9034274","17031820101",100339
"17","031","062200","17031062200","622","Census Tract 622","G5020","S","242322","0","+41.9425847","-087.6566440","17031062200",119392
"17","031","611200","17031611200","6112","Census Tract 6112","G5020","S","327038","0","+41.8049939","-087.6624414","17031611200",28212
"17","031","300900","17031300900","3009","Census Tract 3009","G5020","S","327299","0","+41.8481796","-087.7026993","17031300900",26833
"17","031","061100","17031061100","611","Census Tract 611","G5020","S","173036","0","+41.9491398","-087.6568035","17031061100",107500
"17","031","061500","17031061500","615","Census Tract 615","G5020","S","162913","0","+41.9452818","-087.6615447","17031061500",125000
"17","031","062000","17031062000","620","Census Tract 620","G5020","S","224975","0","+41.9425769","-087.6470786","17031062000",80595
"17","031","062100","17031062100","621","Census Tract 621","G5020","S","244805","0","+41.9426914","-087.6517704","17031062100",94500
"17","031","823801","17031823801","8238.01","Census Tract 8238.01","G5020","S","45140303","3751790","+41.6976101","-087.8774509","17031823801",88750
"17","031","827901","17031827901","8279.01","Census Tract 8279.01","G5020","S","4077204","0","+41.5871997","-087.5721467","17031827901",78841
"17","031","829500","17031829500","8295","Census Tract 8295","G5020","S","5131289","76032","+41.4878862","-087.6355811","17031829500",38082
"17","031","090200","17031090200","902","Census Tract 902","G5020","S","1529762","0","+42.0055940","-087.8130961","17031090200",103733
"17","031","090100","17031090100","901","Census Tract 901","G5020","S","933123","0","+42.0152551","-087.8135847","17031090100",95990
"17","031","829100","17031829100","8291","Census Tract 8291","G5020","S","2620219","0","+41.4966224","-087.6295049","17031829100",31269
"17","031","824503","17031824503","8245.03","Census Tract 8245.03","G5020","S","12286920","142637","+41.6367320","-087.7819886","17031824503",66027
"17","031","824106","17031824106","8241.06","Census Tract 8241.06","G5020","S","8553855","23928","+41.6183582","-087.8230168","17031824106",91250
"17","031","801608","17031801608","8016.08","Census Tract 8016.08","G5020","S","6810864","73692","+42.1064279","-087.8310901","17031801608",119766
"17","031","805901","17031805901","8059.01","Census Tract 8059.01","G5020","S","3709724","46782","+42.0348744","-087.8707649","17031805901",81250
"17","031","826401","17031826401","8264.01","Census Tract 8264.01","G5020","S","3000488","246111","+41.6389607","-087.5930136","17031826401",53910
"17","031","260400","17031260400","2604","Census Tract 2604","G5020","S","328225","0","+41.8842145","-087.7380411","17031260400",19697
"17","031","804102","17031804102","8041.02","Census Tract 8041.02","G5020","S","8402922","126940","+42.0967210","-088.0754279","17031804102",132222
"17","031","351500","17031351500","3515","Census Tract 3515","G5020","S","166221","0","+41.8272402","-087.6277309","17031351500",24063
"17","031","811200","17031811200","8112","Census Tract 8112","G5020","S","3427337","0","+41.9222260","-087.8453739","17031811200",63495
"17","031","770800","17031770800","7708","Census Tract 7708","G5020","S","3925187","0","+41.9633197","-087.8664226","17031770800",58909
"17","031","802605","17031802605","8026.05","Census Tract 8026.05","G5020","S","5250966","0","+42.0971260","-087.9129492","17031802605",94921
"17","031","804305","17031804305","8043.05","Census Tract 8043.05","G5020","S","2929117","86802","+42.0376728","-088.1603535","17031804305",75682
"17","031","803800","17031803800","8038","Census Tract 8038","G5020","S","3334531","0","+42.1090260","-088.0354428","17031803800",84615
"17","031","210800","17031210800","2108","Census Tract 2108","G5020","S","162930","0","+41.9357455","-087.6989334","17031210800",61739
"17","031","210900","17031210900","2109","Census Tract 2109","G5020","S","555364","15204","+41.9348372","-087.6931182","17031210900",72366
"17","031","803901","17031803901","8039.01","Census Tract 8039.01","G5020","S","5641210","96226","+42.0973115","-088.0193280","17031803901",66347
"17","031","801601","17031801601","8016.01","Census Tract 8016.01","G5020","S","6479640","0","+42.1452894","-087.8630230","17031801601",109886
"17","031","803610","17031803610","8036.10","Census Tract 8036.10","G5020","S","4408845","38461","+42.1308077","-088.0647103","17031803610",65639
"17","031","800900","17031800900","8009","Census Tract 8009","G5020","S","2132398","0","+42.0735095","-087.7527614","17031800900",125404
"17","031","081100","17031081100","811","Census Tract 811","G5020","S","102996","0","+41.9002211","-087.6291049","17031081100",77267
"17","031","063000","17031063000","630","Census Tract 630","G5020","S","324350","0","+41.9363102","-087.6515617","17031063000",99213
"17","031","241200","17031241200","2412","Census Tract 2412","G5020","S","328119","0","+41.9067070","-087.6846858","17031241200",106339
"17","031","031200","17031031200","312","Census Tract 312","G5020","S","326475","0","+41.9727092","-087.6573410","17031031200",40380
"17","031","062500","17031062500","625","Census Tract 625","G5020","S","161003","0","+41.9414880","-087.6711073","17031062500",131818
"17","031","062600","17031062600","626","Census Tract 626","G5020","S","330019","0","+41.9359751","-087.6709843","17031062600",158125
"17","031","062700","17031062700","627","Census Tract 627","G5020","S","325098","0","+41.9360862","-087.6661103","17031062700",168352
"17","031","062800","17031062800","628","Census Tract 628","G5020","S","325609","0","+41.9361586","-087.6612648","17031062800",143667
"17","031","062900","17031062900","629","Census Tract 629","G5020","S","325739","0","+41.9362370","-087.6564113","17031062900",128750
"17","031","062400","17031062400","624","Census Tract 624","G5020","S","162936","0","+41.9415556","-087.6662882","17031062400",127059
"17","031","063100","17031063100","631","Census Tract 631","G5020","S","159625","0","+41.9382319","-087.6467799","17031063100",95365
"17","031","063200","17031063200","632","Census Tract 632","G5020","S","366777","397543","+41.9389231","-087.6346726","17031063200",65426
"17","031","063400","17031063400","634","Census Tract 634","G5020","S","158851","0","+41.9346596","-087.6467300","17031063400",97305
"17","031","090300","17031090300","903","Census Tract 903","G5020","S","475842","0","+41.9991127","-087.8163644","17031090300",97102
"17","031","837000","17031837000","8370","Census Tract 8370","G5020","S","412544","0","+41.8783233","-087.6986739","17031837000",26538
"17","031","804508","17031804508","8045.08","Census Tract 8045.08","G5020","S","936040","0","+42.0073192","-088.1800998","17031804508",62063
"17","031","770901","17031770901","7709.01","Census Tract 7709.01","G5020","S","1243607","0","+41.9705606","-087.8168677","17031770901",69321
"17","031","832400","17031832400","8324","Census Tract 8324","G5020","S","323051","0","+41.9157411","-087.6922565","17031832400",103750
"17","031","832900","17031832900","8329","Census Tract 8329","G5020","S","401717","0","+41.8741811","-087.6619014","17031832900",55284
"17","031","840300","17031840300","8403","Census Tract 8403","G5020","S","831049","0","+41.8320970","-087.6818813","17031840300",48622
"17","031","823805","17031823805","8238.05","Census Tract 8238.05","G5020","S","1448305","0","+41.6873618","-087.8243549","17031823805",54594
"17","031","838600","17031838600","8386","Census Tract 8386","G5020","S","246251","0","+41.8678233","-087.7008236","17031838600",17652
"17","031","839600","17031839600","8396","Census Tract 8396","G5020","S","327053","0","+41.8274428","-087.6192486","17031839600",33598
"17","031","834900","17031834900","8349","Census Tract 8349","G5020","S","653144","0","+41.7722986","-087.6567361","17031834900",19676
"17","031","030603","17031030603","306.03","Census Tract 306.03","G5020","S","116000","0","+41.9854762","-087.6583979","17031030603",34415
"17","031","832200","17031832200","8322","Census Tract 8322","G5020","S","399739","0","+41.9204822","-087.6799764","17031832200",106840
"17","031","836700","17031836700","8367","Census Tract 8367","G5020","S","1227830","0","+41.8917041","-087.7021747","17031836700",28365
"17","031","836800","17031836800","8368","Census Tract 8368","G5020","S","801875","14139","+41.8850903","-087.7149666","17031836800",13736
"17","031","836600","17031836600","8366","Census Tract 8366","G5020","S","634181","0","+41.8986973","-087.7088059","17031836600",43571
"17","031","833000","17031833000","8330","Census Tract 8330","G5020","S","1312132","0","+41.8852863","-087.6572488","17031833000",141378
"17","031","842500","17031842500","8425","Census Tract 8425","G5020","S","1075294","0","+41.7769506","-087.6232157","17031842500",9787
"17","031","841800","17031841800","8418","Census Tract 8418","G5020","S","1643102","0","+41.7663064","-087.5994212","17031841800",37328
"17","031","980100","17031980100","9801","Census Tract 9801","G5020","S","2981781","0","+41.7859813","-087.7509001","17031980100",-666666666
"17","031","842800","17031842800","8428","Census Tract 8428","G5020","S","1516560","0","+41.8075339","-087.6983044","17031842800",34327
"17","031","843800","17031843800","8438","Census Tract 8438","G5020","S","1309516","0","+41.8016566","-087.6404756","17031843800",34375
"17","031","841000","17031841000","8410","Census Tract 8410","G5020","S","1056048","296569","+41.8475444","-087.6101983","17031841000",97188
"17","031","836500","17031836500","8365","Census Tract 8365","G5020","S","468075","469611","+41.8259463","-087.5994560","17031836500",29972
"17","031","843900","17031843900","8439","Census Tract 8439","G5020","S","1478136","729136","+41.7789932","-087.5761303","17031843900",34381
"17","031","834200","17031834200","8342","Census Tract 8342","G5020","S","975439","0","+41.7555676","-087.5836069","17031834200",47727
"17","031","842200","17031842200","8422","Census Tract 8422","G5020","S","1407941","136789","+41.9047279","-087.6492199","17031842200",99440
"17","031","838000","17031838000","8380","Census Tract 8380","G5020","S","538297","0","+41.8773666","-087.6806521","17031838000",22951
"17","031","010702","17031010702","107.02","Census Tract 107.02","G5020","S","357548","0","+42.0090199","-087.6727257","17031010702",41161
"17","031","010503","17031010503","105.03","Census Tract 105.03","G5020","S","194214","0","+42.0003207","-087.6631262","17031010503",20357
"17","031","010502","17031010502","105.02","Census Tract 105.02","G5020","S","180386","0","+42.0045173","-087.6633273","17031010502",37500
"17","031","010701","17031010701","107.01","Census Tract 107.01","G5020","S","429692","0","+42.0091482","-087.6786204","17031010701",55529
"17","031","020902","17031020902","209.02","Census Tract 209.02","G5020","S","501889","0","+41.9942585","-087.6786841","17031020902",37405
"17","031","020302","17031020302","203.02","Census Tract 203.02","G5020","S","639920","0","+42.0085406","-087.6949634","17031020302",72572
"17","031","020601","17031020601","206.01","Census Tract 206.01","G5020","S","591326","0","+42.0008746","-087.7018025","17031020601",41308
"17","031","020301","17031020301","203.01","Census Tract 203.01","G5020","S","825541","0","+42.0068651","-087.7051865","17031020301",54496
"17","031","760803","17031760803","7608.03","Census Tract 7608.03","G5020","S","760718","0","+41.9753473","-087.8441529","17031760803",41342
"17","031","530501","17031530501","5305.01","Census Tract 5305.01","G5020","S","1296493","0","+41.6742780","-087.6321660","17031530501",44436
"17","031","530503","17031530503","5305.03","Census Tract 5305.03","G5020","S","1598487","57148","+41.6642039","-087.6375356","17031530503",39231
"17","031","650301","17031650301","6503.01","Census Tract 6503.01","G5020","S","985558","0","+41.7749275","-087.7299916","17031650301",57875
"17","031","650302","17031650302","6503.02","Census Tract 6503.02","G5020","S","661844","0","+41.7750953","-087.7177493","17031650302",47321
"17","031","530502","17031530502","5305.02","Census Tract 5305.02","G5020","S","706252","101712","+41.6660796","-087.6250251","17031530502",44744
"17","031","803611","17031803611","8036.11","Census Tract 8036.11","G5020","S","1120122","20740","+42.1481082","-088.0181130","17031803611",65889
"17","031","831300","17031831300","8313","Census Tract 8313","G5020","S","576183","0","+41.9077662","-087.7442596","17031831300",39896
"17","031","831400","17031831400","8314","Census Tract 8314","G5020","S","2104289","0","+41.8691188","-087.7560884","17031831400",33456
"17","031","840400","17031840400","8404","Census Tract 8404","G5020","S","977537","22800","+41.8339264","-087.6671616","17031840400",44861
"17","031","842400","17031842400","8424","Census Tract 8424","G5020","S","1968582","0","+41.7424754","-087.6300401","17031842400",39097
"17","031","832100","17031832100","8321","Census Tract 8321","G5020","S","222089","0","+41.9528214","-087.6532413","17031832100",72778
"17","031","020802","17031020802","208.02","Census Tract 208.02","G5020","S","644017","0","+41.9940592","-087.6946306","17031020802",48067
"17","031","020702","17031020702","207.02","Census Tract 207.02","G5020","S","704327","0","+41.9941256","-087.7048939","17031020702",47063
"17","031","020801","17031020801","208.01","Census Tract 208.01","G5020","S","655953","0","+41.9868081","-087.6944149","17031020801",51467
"17","031","040202","17031040202","402.02","Census Tract 402.02","G5020","S","588656","0","+41.9798549","-087.6940960","17031040202",40011
"17","031","040201","17031040201","402.01","Census Tract 402.01","G5020","S","721413","0","+41.9725804","-087.6940005","17031040201",71322
"17","031","040402","17031040402","404.02","Census Tract 404.02","G5020","S","602582","0","+41.9725450","-087.6788181","17031040402",82798
"17","031","031501","17031031501","315.01","Census Tract 315.01","G5020","S","159412","0","+41.9672886","-087.6524343","17031031501",25257
"17","031","081201","17031081201","812.01","Census Tract 812.01","G5020","S","185124","0","+41.8991538","-087.6262120","17031081201",98186
"17","031","063301","17031063301","633.01","Census Tract 633.01","G5020","S","93840","0","+41.9345408","-087.6430240","17031063301",58371
"17","031","490901","17031490901","4909.01","Census Tract 4909.01","G5020","S","845452","0","+41.6960582","-087.6162677","17031490901",38693
"17","031","490902","17031490902","4909.02","Census Tract 4909.02","G5020","S","1196066","0","+41.7032801","-087.6153262","17031490902",45273
"17","031","301801","17031301801","3018.01","Census Tract 3018.01","G5020","S","694937","0","+41.8416597","-087.7350509","17031301801",34427
"17","031","700301","17031700301","7003.01","Census Tract 7003.01","G5020","S","1275707","0","+41.7456225","-087.7317117","17031700301",67765
"17","031","301702","17031301702","3017.02","Census Tract 3017.02","G5020","S","330989","0","+41.8388062","-087.7195244","17031301702",39614
"17","031","700401","17031700401","7004.01","Census Tract 7004.01","G5020","S","1482529","0","+41.7455372","-087.7120355","17031700401",68241
"17","031","803612","17031803612","8036.12","Census Tract 8036.12","G5020","S","671966","0","+42.1498523","-088.0087850","17031803612",55278
"17","031","803702","17031803702","8037.02","Census Tract 8037.02","G5020","S","3430188","0","+42.1056862","-088.0541460","17031803702",90685
"17","031","804713","17031804713","8047.13","Census Tract 8047.13","G5020","S","1636054","0","+42.0535227","-088.0899485","17031804713",89185
"17","031","804309","17031804309","8043.09","Census Tract 8043.09","G5020","S","2042638","0","+42.0125737","-088.1575723","17031804309",87742
"17","031","804510","17031804510","8045.10","Census Tract 8045.10","G5020","S","1403374","0","+42.0000406","-088.1525557","17031804510",63422
"17","031","837100","17031837100","8371","Census Tract 8371","G5020","S","745370","0","+41.8856736","-087.6987204","17031837100",25556
"17","031","837400","17031837400","8374","Census Tract 8374","G5020","S","591450","0","+41.8759745","-087.6938013","17031837400",40417
"17","031","837800","17031837800","8378","Census Tract 8378","G5020","S","1005364","0","+41.8847504","-087.6841272","17031837800",60417
"17","031","837300","17031837300","8373","Census Tract 8373","G5020","S","368498","0","+41.8716191","-087.7055524","17031837300",27406
"17","031","841500","17031841500","8415","Census Tract 8415","G5020","S","432305","0","+41.8616224","-087.7079132","17031841500",28807
"17","031","838700","17031838700","8387","Census Tract 8387","G5020","S","658085","0","+41.8625775","-087.7201851","17031838700",25405
"17","031","150501","17031150501","1505.01","Census Tract 1505.01","G5020","S","698792","0","+41.9644762","-087.7819639","17031150501",69320
"17","031","150401","17031150401","1504.01","Census Tract 1504.01","G5020","S","738023","0","+41.9645676","-087.7722648","17031150401",64225
"17","031","150502","17031150502","1505.02","Census Tract 1505.02","G5020","S","684583","0","+41.9567784","-087.7818414","17031150502",61967
"17","031","110502","17031110502","1105.02","Census Tract 1105.02","G5020","S","649329","0","+41.9702865","-087.7598523","17031110502",59875
"17","031","150402","17031150402","1504.02","Census Tract 1504.02","G5020","S","662508","0","+41.9567979","-087.7720436","17031150402",76017
"17","031","140302","17031140302","1403.02","Census Tract 1403.02","G5020","S","421895","0","+41.9725485","-087.7237891","17031140302",72713
"17","031","140301","17031140301","1403.01","Census Tract 1403.01","G5020","S","164129","0","+41.9692055","-087.7231695","17031140301",46534
"17","031","700302","17031700302","7003.02","Census Tract 7003.02","G5020","S","1319649","0","+41.7383652","-087.7313064","17031700302",68488
"17","031","580501","17031580501","5805.01","Census Tract 5805.01","G5020","S","492117","0","+41.8199860","-087.6994962","17031580501",39706
"17","031","580502","17031580502","5805.02","Census Tract 5805.02","G5020","S","494416","0","+41.8145617","-087.6993102","17031580502",40233
"17","031","730201","17031730201","7302.01","Census Tract 7302.01","G5020","S","998832","0","+41.7268625","-087.6579016","17031730201",27500
"17","031","301802","17031301802","3018.02","Census Tract 3018.02","G5020","S","345011","0","+41.8451846","-087.7277592","17031301802",35925
"17","031","440101","17031440101","4401.01","Census Tract 4401.01","G5020","S","377008","0","+41.7486271","-087.6014512","17031440101",21856
"17","031","301701","17031301701","3017.01","Census Tract 3017.01","G5020","S","330773","0","+41.8424805","-087.7196254","17031301701",29773
"17","031","804509","17031804509","8045.09","Census Tract 8045.09","G5020","S","2155196","0","+42.0044138","-088.1651208","17031804509",74792
"17","031","804511","17031804511","8045.11","Census Tract 8045.11","G5020","S","915695","0","+41.9922655","-088.1522087","17031804511",58650
"17","031","804609","17031804609","8046.09","Census Tract 8046.09","G5020","S","3856659","0","+42.0315791","-088.0446067","17031804609",95315
"17","031","804608","17031804608","8046.08","Census Tract 8046.08","G5020","S","2713928","12120","+42.0338680","-088.0729963","17031804608",85040
"17","031","806202","17031806202","8062.02","Census Tract 8062.02","G5020","S","1204350","0","+42.0376100","-087.8888917","17031806202",49359
"17","031","839100","17031839100","8391","Census Tract 8391","G5020","S","1101979","84111","+41.8809857","-087.6330703","17031839100",94667
"17","031","833100","17031833100","8331","Census Tract 8331","G5020","S","922811","0","+41.8790778","-087.6570459","17031833100",114007
"17","031","838100","17031838100","8381","Census Tract 8381","G5020","S","820733","0","+41.8786668","-087.6716888","17031838100",16953
"17","031","833300","17031833300","8333","Census Tract 8333","G5020","S","477330","0","+41.8716945","-087.6541237","17031833300",52500
"17","031","838200","17031838200","8382","Census Tract 8382","G5020","S","1157568","0","+41.8704157","-087.6750794","17031838200",42313
"17","031","140702","17031140702","1407.02","Census Tract 1407.02","G5020","S","427095","0","+41.9635482","-087.7135753","17031140702",58824
"17","031","140602","17031140602","1406.02","Census Tract 1406.02","G5020","S","384380","0","+41.9646520","-087.7210166","17031140602",51982
"17","031","140701","17031140701","1407.01","Census Tract 1407.01","G5020","S","228328","0","+41.9670375","-087.7126524","17031140701",63571
"17","031","160502","17031160502","1605.02","Census Tract 1605.02","G5020","S","310887","0","+41.9555841","-087.7130876","17031160502",57400
"17","031","160602","17031160602","1606.02","Census Tract 1606.02","G5020","S","570721","16735","+41.9566814","-087.7004635","17031160602",64917
"17","031","151002","17031151002","1510.02","Census Tract 1510.02","G5020","S","637151","0","+41.9424917","-087.7471554","17031151002",55125
"17","031","151001","17031151001","1510.01","Census Tract 1510.01","G5020","S","330135","0","+41.9423826","-087.7543527","17031151001",62734
"17","031","190402","17031190402","1904.02","Census Tract 1904.02","G5020","S","653980","0","+41.9348596","-087.7712318","17031190402",51421
"17","031","431301","17031431301","4313.01","Census Tract 4313.01","G5020","S","404025","0","+41.7535302","-087.5601871","17031431301",21933
"17","031","431302","17031431302","4313.02","Census Tract 4313.02","G5020","S","437419","0","+41.7583855","-087.5627859","17031431302",31377
"17","031","460302","17031460302","4603.02","Census Tract 4603.02","G5020","S","648832","0","+41.7470840","-087.5573879","17031460302",27391
"17","031","460301","17031460301","4603.01","Census Tract 4603.01","G5020","S","485612","0","+41.7400264","-087.5563673","17031460301",35845
"17","031","700501","17031700501","7005.01","Census Tract 7005.01","G5020","S","1670340","0","+41.7462133","-087.6903423","17031700501",66886
"17","031","700502","17031700502","7005.02","Census Tract 7005.02","G5020","S","1722969","0","+41.7388522","-087.6887683","17031700502",95750
"17","031","210601","17031210601","2106.01","Census Tract 2106.01","G5020","S","273651","0","+41.9376356","-087.7122140","17031210601",66994
"17","031","812302","17031812302","8123.02","Census Tract 8123.02","G5020","S","677387","0","+41.8967468","-087.8015407","17031812302",139189
"17","031","812802","17031812802","8128.02","Census Tract 8128.02","G5020","S","370744","0","+41.8832890","-087.7971767","17031812802",55179
"17","031","812801","17031812801","8128.01","Census Tract 8128.01","G5020","S","317375","0","+41.8831878","-087.8024147","17031812801",62054
"17","031","812301","17031812301","8123.01","Census Tract 8123.01","G5020","S","603512","0","+41.8891477","-087.7984589","17031812301",82218
"17","031","813802","17031813802","8138.02","Census Tract 8138.02","G5020","S","584419","0","+41.8479746","-087.7539886","17031813802",41044
"17","031","813701","17031813701","8137.01","Census Tract 8137.01","G5020","S","667532","0","+41.8548833","-087.7541951","17031813701",41707
"17","031","820603","17031820603","8206.03","Census Tract 8206.03","G5020","S","2679936","124602","+41.7530761","-087.8434104","17031820603",57557
"17","031","841100","17031841100","8411","Census Tract 8411","G5020","S","1117345","28895","+41.8516438","-087.6356612","17031841100",30676
"17","031","840200","17031840200","8402","Census Tract 8402","G5020","S","826354","36519","+41.8446476","-087.6492096","17031840200",57308
"17","031","841300","17031841300","8413","Census Tract 8413","G5020","S","1345364","68765","+41.8439774","-087.6842025","17031841300",50039
"17","031","840700","17031840700","8407","Census Tract 8407","G5020","S","541526","0","+41.8529302","-087.6942666","17031840700",37966
"17","031","841600","17031841600","8416","Census Tract 8416","G5020","S","159365","0","+41.8553771","-087.7076032","17031841600",21974
"17","031","841700","17031841700","8417","Census Tract 8417","G5020","S","266794","0","+41.8531302","-087.7041819","17031841700",22444
"17","031","190602","17031190602","1906.02","Census Tract 1906.02","G5020","S","621354","0","+41.9275604","-087.7707371","17031190602",54464
"17","031","190401","17031190401","1904.01","Census Tract 1904.01","G5020","S","655475","0","+41.9347276","-087.7809524","17031190401",61383
"17","031","190702","17031190702","1907.02","Census Tract 1907.02","G5020","S","383493","0","+41.9261631","-087.7610395","17031190702",39882
"17","031","191302","17031191302","1913.02","Census Tract 1913.02","G5020","S","631185","0","+41.9202289","-087.7705334","17031191302",46000
